#Time_ps,0,100,500,1000,3000,5000,
1,0.0006461,0.1001478,0.0817758,0.0501319,0.0803349,0.0580327,
2,0.0004858,0.0839993,0.0671045,0.1508216,0.0809912,0.0889159,
3,0.0003512,0.0747552,0.0868985,0.13937,0.0748547,0.0535612,
4,0.0004363,0.0680669,0.1219397,0.1477685,0.0900281,0.0772046,
5,0.0005716,0.0297777,0.0520187,0.0800333,0.0889633,0.0870592,
6,0.0004339,0.0651272,0.0296443,0.114969,0.0964371,0.1512605,
7,0.0005608,0.0498698,0.0148207,0.0704182,0.0680223,0.0692058,
8,0.0002848,0.032421,0.0214923,0.0434676,0.060521,0.0617983,
9,0.0006705,0.044815,0.0449799,0.0258128,0.0275713,0.0680039,
10,0.0004795,0.0488629,0.0269834,0.027197,0.0514659,0.0459915,
11,0.000345,0.0580308,0.0109505,0.0469403,0.0296277,0.0735315,
12,0.0005149,0.0577495,0.0588649,0.0372532,0.0455321,0.1117094,
13,0.0004201,0.054754,0.0419526,0.0777676,0.0847774,0.0539397,
14,0.0004694,0.040015,0.0246164,0.0369028,0.0856975,0.0546211,
15,0.0003895,0.0304362,0.0295922,0.0662171,0.1540859,0.0591087,
16,0.0004112,0.0325538,0.025513,0.0570277,0.0979085,0.0689947,
17,0.0004061,0.0327928,0.0589065,0.0432795,0.094419,0.0642094,
18,0.000599,0.0177211,0.050061,0.0187269,0.1413588,0.038167,
19,0.0004752,0.0673117,0.0721156,0.0839759,0.123555,0.0511082,
20,0.0008343,0.0973119,0.0603916,0.1001813,0.1453516,0.0429359,
21,0.0005869,0.1057787,0.080231,0.0825172,0.1912187,0.0880514,
22,0.0006358,0.1009737,0.1106242,0.1143697,0.2443767,0.0975776,
23,0.000507,0.1009117,0.1942805,0.1300601,0.2825535,0.1794267,
24,0.0005567,0.1627184,0.1193514,0.0555029,0.2791842,0.1296774,
25,0.0005233,0.0741343,0.0541923,0.0888757,0.1834569,0.080043,
26,0.0006287,0.0930615,0.0251293,0.071025,0.1977725,0.0419813,
27,0.0005105,0.0262886,0.0238647,0.0601543,0.1335145,0.0177404,
28,0.0005077,0.0434635,0.0380269,0.0534572,0.068714,0.0317941,
29,0.0003085,0.0508309,0.0891238,0.0176045,0.0813676,0.0556574,
30,0.0004292,0.075175,0.0627062,0.0203004,0.0965633,0.0383878,
31,0.0003034,0.0790854,0.0663738,0.0228673,0.1558488,0.0430875,
32,0.0003771,0.0499961,0.067522,0.0650085,0.1859211,0.0566094,
33,0.0006019,0.0574436,0.0974903,0.1105339,0.2278232,0.0927076,
34,0.0004745,0.0684603,0.0663092,0.1030666,0.2501627,0.0737841,
35,0.0005419,0.0648429,0.1173157,0.1111998,0.2367354,0.0684691,
36,0.0007488,0.0935616,0.081599,0.0742896,0.1659155,0.0336953,
37,0.0001905,0.0816063,0.0399065,0.0680238,0.117307,0.032476,
38,0.0005913,0.0539935,0.0269582,0.0514308,0.0733351,0.0482075,
39,0.0003887,0.0343574,0.0202699,0.0489144,0.0619963,0.0427192,
40,0.0006301,0.0633825,0.0555011,0.077769,0.0462932,0.0485538,
41,0.0004839,0.0904387,0.0623127,0.0862229,0.0605992,0.0527749,
42,0.0004139,0.0719885,0.0709085,0.0619089,0.1175195,0.0639408,
43,0.0006108,0.0709494,0.1071611,0.1534416,0.069676,0.1481308,
44,0.000411,0.1224344,0.1434589,0.2307477,0.1238291,0.1873081,
45,0.0003206,0.1163098,0.1477375,0.1893514,0.1290103,0.2223949,
46,0.0005895,0.1604123,0.1928794,0.220331,0.1299141,0.193475,
47,0.0004501,0.1442353,0.205763,0.1400391,0.1808172,0.2345403,
48,0.0005165,0.1504956,0.1926192,0.1406886,0.1665144,0.2330618,
