#Time_ps,0,10,20,30,50,100,300,500,1000,
1,1e-07,0.0573692,0.0331397,0.0437619,0.1003456,0.0795358,0.0628219,0.0248192,0.1188533,
2,1e-07,0.0802298,0.0354379,0.0428045,0.0848379,0.0451443,0.0503178,0.0461043,0.0796517,
3,1e-07,0.0770703,0.0351191,0.0503797,0.0634268,0.0322945,0.0820162,0.0568099,0.0706263,
4,0.0,0.0580978,0.053085,0.0297,0.0363175,0.0286993,0.0625646,0.0716586,0.0811331,
5,0.0,0.0587419,0.0230872,0.037958,0.0310831,0.0426633,0.055469,0.0580792,0.075584,
6,0.0,0.028179,0.0172731,0.0303238,0.0218958,0.0592903,0.0468482,0.0420768,0.038615,
7,0.0,0.0416776,0.023846,0.0354097,0.02073,0.05437,0.0748067,0.0469507,0.0595148,
8,0.0,0.0199195,0.0530143,0.0253671,0.0291788,0.0595606,0.0974461,0.0936369,0.0125916,
9,0.0,0.0241011,0.0654205,0.0580108,0.0322227,0.074285,0.0821395,0.0595286,0.0365881,
10,0.0,0.0153699,0.0057727,0.0350429,0.0176831,0.0768728,0.0757053,0.0558258,0.061169,
11,0.0,0.0285901,0.0519438,0.0282129,0.0226631,0.0645495,0.0932217,0.0659059,0.0390394,
12,0.0,0.0631662,0.0664906,0.0328327,0.0422964,0.07776,0.0239186,0.0738798,0.0706421,
13,1e-07,0.0695698,0.0540622,0.0427161,0.0495715,0.0612663,0.067225,0.0916696,0.051525,
14,1e-07,0.0443142,0.0554977,0.056864,0.0514571,0.0888654,0.0636926,0.0844498,0.0268746,
15,1e-07,0.0697523,0.0568833,0.0536761,0.0772629,0.0814292,0.1030596,0.1141139,0.0876173,
16,1e-07,0.0527171,0.0374099,0.0468609,0.0628507,0.065313,0.0953437,0.0782557,0.0597178,
17,1e-07,0.0752141,0.0815397,0.0450263,0.0796236,0.0660271,0.0592892,0.0352541,0.0984117,
18,1e-07,0.0690928,0.0544753,0.0650443,0.0312314,0.0776192,0.0673672,0.0218672,0.0996287,
19,1e-07,0.0768508,0.0191278,0.1292086,0.035044,0.0848057,0.0585518,0.0548853,0.0618422,
20,1e-07,0.0738906,0.0259635,0.1026275,0.0526087,0.0742136,0.0548753,0.0656374,0.0684314,
21,2e-07,0.075455,0.0233429,0.0990784,0.1111909,0.0723284,0.0939197,0.0365615,0.0851515,
22,2e-07,0.127931,0.0324078,0.0209781,0.1145193,0.0627863,0.0759141,0.0427771,0.1605484,
23,2e-07,0.1840174,0.1242002,0.0773623,0.0672567,0.1362208,0.0913908,0.0699661,0.1523429,
24,2e-07,0.1703724,0.0693333,0.0743289,0.0412281,0.2046115,0.1288696,0.1300276,0.1650692,
25,2e-07,0.0864619,0.0487972,0.083471,0.0557333,0.0984593,0.1142437,0.1108554,0.1038429,
26,1e-07,0.0940659,0.0230543,0.1198352,0.054074,0.028765,0.0529615,0.0657984,0.0684908,
27,1e-07,0.0588606,0.0116259,0.0739493,0.0302021,0.0437392,0.0489199,0.0216115,0.0344312,
28,1e-07,0.0573343,0.014878,0.0558779,0.029787,0.0351189,0.045933,0.0509889,0.0461749,
29,1e-07,0.0553077,0.0678251,0.0521426,0.0488915,0.078995,0.0362882,0.0330821,0.0528609,
30,1e-07,0.0905987,0.0869775,0.0286325,0.068553,0.0530164,0.0361717,0.0416453,0.0540447,
31,1e-07,0.0716896,0.052603,0.04907,0.0282795,0.039203,0.0496954,0.0633292,0.0482696,
32,1e-07,0.0719289,0.066983,0.0446017,0.0220331,0.0572828,0.0722521,0.1101129,0.0582682,
33,1e-07,0.0671359,0.0226949,0.0552938,0.0713427,0.0702718,0.0383644,0.0810711,0.068729,
34,1e-07,0.0926178,0.0751869,0.0269114,0.0504888,0.107461,0.0508302,0.1228296,0.0437732,
35,1e-07,0.09653,0.0509584,0.0321985,0.0195627,0.0556687,0.0324249,0.0425977,0.0682761,
36,1e-07,0.0569247,0.042987,0.0338326,0.0317971,0.0650777,0.0140862,0.0539427,0.0716314,
37,1e-07,0.0440039,0.0857344,0.0381677,0.0695955,0.0895796,0.0457004,0.0494544,0.0373641,
38,2e-07,0.0458747,0.0718824,0.0469788,0.052604,0.1019109,0.0501314,0.0705843,0.0117414,
39,2e-07,0.0422603,0.038593,0.0236414,0.0488218,0.1121983,0.0711221,0.0544772,0.0836895,
40,2e-07,0.0913388,0.045192,0.0310967,0.0597771,0.1127449,0.1183851,0.0688389,0.0711048,
41,2e-07,0.0916692,0.0195072,0.0170315,0.0188461,0.0884245,0.1370657,0.0756944,0.0782415,
