#Time_ps,0,10,20,30,50,100,300,500,1000,
1,1e-07,0.0059572,0.0617393,0.0918144,0.0341048,0.0680773,0.0909046,0.1079191,0.1347475,
2,1e-07,0.0243938,0.0622637,0.0435779,0.0678431,0.0627785,0.0974745,0.0382058,0.0884199,
3,1e-07,0.0577537,0.0166603,0.034465,0.0304724,0.0361107,0.0535561,0.0434833,0.0767622,
4,1e-07,0.0104037,0.0261189,0.0137683,0.0493099,0.04626,0.0475529,0.0481744,0.058943,
5,0.0,0.034627,0.0179262,0.0337527,0.0664341,0.0477828,0.0375806,0.041396,0.1011332,
6,0.0,0.0311204,0.0185919,0.0634938,0.0385148,0.0726657,0.0330109,0.0146152,0.0827864,
7,0.0,0.0317543,0.0360898,0.0329159,0.0523657,0.0458073,0.047835,0.0552896,0.0633381,
8,1e-07,0.046726,0.0583938,0.0374612,0.075397,0.0758473,0.0380016,0.0431443,0.0937235,
9,1e-07,0.0113075,0.0541873,0.0221462,0.0766921,0.0860317,0.038742,0.0353568,0.0581739,
10,1e-07,0.0357819,0.0575021,0.0143919,0.0671692,0.0630936,0.0548285,0.0524962,0.0373273,
11,1e-07,0.0437234,0.0414032,0.0086676,0.0558013,0.0410097,0.0797047,0.0701325,0.0566785,
12,1e-07,0.0617509,0.0683798,0.025478,0.0667894,0.0623875,0.1117124,0.057874,0.0774482,
13,1e-07,0.0861188,0.0741876,0.0118451,0.0695065,0.0809139,0.0415085,0.0706947,0.083438,
14,1e-07,0.0815566,0.062199,0.0369909,0.0320017,0.0754619,0.0498924,0.0354497,0.0683941,
15,1e-07,0.05768,0.0767725,0.0245592,0.1289852,0.0807865,0.0798455,0.0633849,0.0487125,
16,1e-07,0.0692415,0.0342533,0.0438149,0.0342915,0.0892082,0.0384092,0.0290408,0.0122727,
17,1e-07,0.0405233,0.0493239,0.0586945,0.0225396,0.0405577,0.0391872,0.0652289,0.0395553,
18,1e-07,0.0540244,0.0719569,0.027271,0.0173264,0.0659663,0.0589978,0.0579416,0.0515838,
19,1e-07,0.0635514,0.0601731,0.024256,0.0728611,0.0396525,0.0316902,0.0426281,0.0396975,
20,1e-07,0.1022417,0.0556137,0.0634799,0.0545853,0.0700538,0.0514434,0.04218,0.0700322,
21,2e-07,0.0815456,0.0603809,0.1135163,0.1080694,0.0656811,0.0387705,0.0483946,0.0823639,
22,2e-07,0.0490425,0.050729,0.1602784,0.1321013,0.0932841,0.0339036,0.0622212,0.0566999,
23,2e-07,0.0480926,0.1304746,0.213888,0.051286,0.1229067,0.1026562,0.2036454,0.1903416,
24,2e-07,0.136231,0.1338339,0.1653351,0.1271015,0.1244809,0.2109475,0.1626631,0.2746665,
25,2e-07,0.0949337,0.1134757,0.1429427,0.1004197,0.1204991,0.0684628,0.068005,0.1106699,
26,2e-07,0.0939229,0.0379734,0.0481746,0.070833,0.0478469,0.0612353,0.1126688,0.0626239,
27,2e-07,0.0692558,0.0651059,0.053337,0.0721484,0.0721,0.0305374,0.0875631,0.0921169,
28,1e-07,0.0608576,0.0556054,0.0312087,0.0610801,0.0424233,0.0272501,0.0854663,0.0698466,
29,1e-07,0.059746,0.0356266,0.0394133,0.0687033,0.0451075,0.0795807,0.0819593,0.074671,
30,1e-07,0.0479974,0.0585664,0.0462838,0.0716711,0.0521266,0.039956,0.0302754,0.0184914,
31,1e-07,0.0399429,0.0683435,0.0351532,0.042233,0.0769488,0.067011,0.0361508,0.0220921,
32,1e-07,0.0449222,0.0500415,0.0698018,0.0366937,0.0817343,0.0968914,0.0195305,0.073595,
33,2e-07,0.0832017,0.0507147,0.0371553,0.0900896,0.1006119,0.1731334,0.0407288,0.0777694,
34,2e-07,0.0576847,0.0610814,0.0344188,0.1089582,0.0672088,0.1232937,0.03208,0.110395,
35,2e-07,0.085122,0.0682764,0.0598188,0.0332671,0.0477901,0.1058494,0.0467328,0.0709831,
36,1e-07,0.0710698,0.039216,0.0484799,0.0198228,0.0592815,0.0809052,0.0394302,0.0475363,
37,1e-07,0.091676,0.0467749,0.0507778,0.0551859,0.0559836,0.0942031,0.0294474,0.0878678,
38,1e-07,0.0833524,0.0360966,0.0340193,0.0696802,0.0806873,0.0208546,0.0490432,0.0430985,
39,1e-07,0.086144,0.047732,0.044937,0.0625691,0.0915573,0.0460046,0.0383408,0.0654614,
40,1e-07,0.0658152,0.0688159,0.0254975,0.0787211,0.0953175,0.0368496,0.0309196,0.0369783,
41,1e-07,0.0824904,0.0554215,0.0538309,0.07042,0.1086921,0.0310044,0.0332885,0.0241247,
42,1e-07,0.0905983,0.0580561,0.1157553,0.0784377,0.0843238,0.0353362,0.0333127,0.0568184,
43,1e-07,0.083379,0.0296578,0.1487868,0.0704638,0.0919678,0.0567915,0.0310883,0.1112801,
44,2e-07,0.130474,0.0682568,0.1515961,0.0652441,0.0914732,0.0587257,0.0165472,0.1161714,
45,1e-07,0.098896,0.1042268,0.1955719,0.1602609,0.1983517,0.0443133,0.080916,0.1182326,
46,1e-07,0.1066342,0.169228,0.199086,0.2278526,0.1481571,0.1026576,0.1348252,0.1541709,
47,1e-07,0.105048,0.1650955,0.2235115,0.1474336,0.1757461,0.074365,0.0544469,0.1690936,
48,1e-07,0.1079899,0.0536712,0.1726645,0.0765084,0.1487604,0.1620747,0.1143386,0.0630711,
49,1e-07,0.0798398,0.0743721,0.0685446,0.0612205,0.0507718,0.1355997,0.1693148,0.0726991,
50,1e-07,0.0960181,0.0523799,0.1058997,0.106624,0.0762744,0.2153412,0.1292876,0.066534,
51,1e-07,0.1322671,0.0520624,0.1128727,0.1722197,0.080421,0.2303417,0.1362769,0.0417522,
52,1e-07,0.1081269,0.0667491,0.1460193,0.1249936,0.0910419,0.1717246,0.1206844,0.0461874,
53,1e-07,0.1044622,0.0505459,0.1138081,0.1354426,0.0388182,0.2209769,0.1664683,0.0681354,
54,1e-07,0.0770628,0.0151251,0.0721902,0.0432455,0.1037568,0.1349271,0.1014593,0.119829,
55,1e-07,0.077094,0.0631925,0.0971741,0.1514027,0.0630056,0.2059523,0.0567603,0.1016789,
56,1e-07,0.0584238,0.0817189,0.0694539,0.1245483,0.0616287,0.2276741,0.0456276,0.0721127,
57,1e-07,0.0864899,0.0906077,0.0737545,0.0733764,0.1246203,0.1294999,0.0648924,0.0668925,
58,1e-07,0.1028418,0.0514366,0.0955052,0.1130299,0.1257668,0.1598529,0.0474244,0.0186987,
59,1e-07,0.0966662,0.0396752,0.0745467,0.0656199,0.1673045,0.1590533,0.0535886,0.0710437,
60,1e-07,0.0783432,0.0369157,0.0652495,0.0687966,0.1235992,0.2246835,0.1015214,0.1190249,
61,1e-07,0.0928416,0.127804,0.0440683,0.0725454,0.0909729,0.1879904,0.0571231,0.0728986,
62,2e-07,0.0596131,0.1816774,0.104272,0.0670717,0.083192,0.24045,0.0510972,0.07534,
63,2e-07,0.0854046,0.176675,0.102871,0.0854967,0.0518667,0.1429719,0.0308545,0.081662,
64,3e-07,0.0881543,0.1949061,0.1322022,0.1358287,0.0972458,0.1534723,0.0516325,0.0544694,
