#Time_ps,0,10,20,30,50,100,300,500,1000,
1,0.0,0.0624714,0.0978122,0.0442005,0.0373839,0.0674275,0.0780219,0.0852906,0.1142039,
2,0.0,0.0644839,0.0662306,0.0695788,0.0469086,0.0523909,0.1322305,0.0849721,0.1107905,
3,0.0,0.0508353,0.0453208,0.0639164,0.0273992,0.073947,0.0989809,0.0607825,0.0446082,
4,0.0,0.0352034,0.0326058,0.062291,0.0384621,0.0559636,0.0623029,0.0583186,0.0060828,
5,0.0,0.0232227,0.0397159,0.0286262,0.035078,0.0457495,0.0664163,0.0522741,0.0305049,
6,0.0,0.0655081,0.036038,0.0546346,0.0577935,0.0362119,0.0502061,0.069285,0.0381187,
7,0.0,0.0506206,0.0255533,0.0317756,0.0429498,0.0329838,0.0691709,0.0827959,0.0285503,
8,0.0,0.030427,0.0342495,0.0532729,0.0488439,0.068334,0.05316,0.0838687,0.0218299,
9,0.0,0.0220805,0.0332968,0.0588507,0.0200094,0.0601126,0.0461457,0.0701093,0.0223735,
10,0.0,0.0192184,0.0204621,0.0491049,0.0332476,0.0320502,0.0566676,0.0621127,0.0291963,
11,0.0,0.0551584,0.019829,0.0386795,0.054798,0.0354501,0.0478035,0.0445622,0.025868,
12,0.0,0.05686,0.0077727,0.0276689,0.0505889,0.0177967,0.060081,0.0678356,0.0608623,
13,0.0,0.0336123,0.0097177,0.009967,0.0549855,0.0375496,0.0483461,0.0638747,0.0391235,
14,0.0,0.0321355,0.0084533,0.0124293,0.0390984,0.0349503,0.0445814,0.0826394,0.0628997,
15,0.0,0.0619316,0.0822241,0.0176154,0.012168,0.0232002,0.0899695,0.0815325,0.0865888,
16,0.0,0.0493328,0.0644524,0.0092762,0.0370641,0.0205672,0.0546179,0.0213438,0.130831,
17,0.0,0.0401923,0.0538669,0.0062675,0.0206756,0.0670588,0.0569246,0.0494383,0.0771201,
18,0.0,0.0469949,0.0458334,0.0222964,0.0126822,0.0329896,0.048945,0.0525513,0.05035,
19,0.0,0.0473468,0.0266941,0.0215642,0.0296859,0.0253324,0.0439446,0.05249,0.0918633,
20,0.0,0.0630624,0.0353337,0.0236727,0.0379231,0.0544541,0.0662351,0.0511765,0.0974422,
21,0.0,0.0757593,0.0312865,0.0395648,0.0472564,0.0695026,0.1087925,0.0734686,0.0733886,
22,0.0,0.1070175,0.0167374,0.0362474,0.0860696,0.0410389,0.2052128,0.1220062,0.0915661,
23,0.0,0.1066582,0.0392993,0.1355937,0.1034803,0.0670493,0.3250626,0.146194,0.08087,
24,0.0,0.0762795,0.0543368,0.1382273,0.1058389,0.076463,0.2650694,0.1387908,0.0535749,
25,0.0,0.0634426,0.03369,0.0215507,0.0249848,0.0784755,0.1144571,0.0924628,0.1028524,
26,0.0,0.0378297,0.0377935,0.0441533,0.0074009,0.0554405,0.1023454,0.0904087,0.1164239,
27,0.0,0.0351174,0.027094,0.0400993,0.0141381,0.0860034,0.0681853,0.0429075,0.1312768,
28,0.0,0.0407016,0.0411613,0.030066,0.0340425,0.0916853,0.0551262,0.0558165,0.0448846,
29,0.0,0.0264334,0.0722408,0.0626297,0.0237384,0.1013777,0.0770498,0.0900127,0.0259626,
30,0.0,0.0395075,0.048422,0.0424487,0.0470852,0.0667012,0.0580778,0.0591085,0.0814626,
31,0.0,0.0598231,0.0689322,0.0157179,0.0339914,0.0527734,0.083454,0.0637209,0.0675207,
32,0.0,0.0491757,0.0718363,0.0494122,0.026272,0.044519,0.0987463,0.0501569,0.102375,
33,0.0,0.0732752,0.0832527,0.1031355,0.0517162,0.0642484,0.1105293,0.0608901,0.1069744,
34,0.0,0.0674913,0.1176691,0.053231,0.0428967,0.0636528,0.1141267,0.0515126,0.0846866,
35,0.0,0.0671575,0.0278163,0.0402932,0.0568529,0.0633705,0.1340089,0.0483984,0.0671126,
36,0.0,0.0567123,0.0307872,0.0316642,0.0315934,0.0347018,0.0963854,0.050657,0.0687304,
37,0.0,0.0169457,0.0409648,0.0304433,0.0529271,0.1236711,0.0766923,0.075681,0.0760777,
38,0.0,0.0438362,0.028621,0.0441275,0.1158195,0.1179649,0.0807564,0.1170334,0.0536045,
39,0.0,0.0534357,0.034162,0.0617784,0.0822339,0.0830885,0.0652985,0.1218288,0.0807517,
40,0.0,0.1062939,0.0560961,0.0505678,0.0560563,0.1217227,0.0675891,0.1110952,0.0822665,
41,0.0,0.0241244,0.0465632,0.0455835,0.0248427,0.1227706,0.0953929,0.1120233,0.0814017,
42,0.0,0.1124455,0.06204,0.0341379,0.0248936,0.1405507,0.0743659,0.1019598,0.0686441,
43,0.0,0.0867457,0.0195909,0.0312026,0.0080606,0.1746838,0.1044466,0.1027748,0.0858739,
44,0.0,0.1124187,0.053431,0.0405096,0.0435693,0.1894196,0.1452944,0.1428474,0.1249646,
45,0.0,0.172752,0.1578865,0.028826,0.0595125,0.1919766,0.15857,0.1262286,0.11236,
46,0.0,0.22121,0.2540192,0.0681387,0.0559049,0.1522524,0.1179368,0.1699914,0.1333232,
47,0.0,0.2608075,0.3190729,0.0953871,0.0712164,0.1365309,0.1073758,0.15533,0.1464803,
48,0.0,0.2140307,0.2642782,0.0831703,0.0360636,0.1496845,0.1328648,0.1161843,0.1340147,
49,0.0,0.1508199,0.1844069,0.0587925,0.0398889,0.1517808,0.099451,0.0980255,0.1271442,
50,0.0,0.2044843,0.2630441,0.0728874,0.0241785,0.1048792,0.1709343,0.102443,0.1697679,
51,0.0,0.1807651,0.2623447,0.1169028,0.0470993,0.1874544,0.1976838,0.1275497,0.1487361,
52,1e-07,0.1473338,0.2412384,0.1415585,0.0921364,0.1912877,0.1697678,0.1712833,0.1904297,
53,1e-07,0.092911,0.1824942,0.1723485,0.1103295,0.2120611,0.1778613,0.1640021,0.1896209,
54,1e-07,0.0196912,0.0583263,0.031918,0.0144344,0.1372593,0.1784907,0.1365355,0.143973,
55,0.0,0.0230733,0.162315,0.0698009,0.0119332,0.1556301,0.2047142,0.1703925,0.1219563,
56,1e-07,0.010862,0.0809902,0.0612189,0.0427061,0.1532687,0.0942145,0.2135694,0.2624926,
57,1e-07,0.0341666,0.0676502,0.0764558,0.0464536,0.1564627,0.1119391,0.1794263,0.1584781,
58,1e-07,0.043147,0.0814261,0.0891481,0.0428271,0.1028161,0.1145066,0.2370991,0.1326947,
59,1e-07,0.0390338,0.0410587,0.0618085,0.0217639,0.1163255,0.1061276,0.3257751,0.1810722,
60,0.0,0.0621039,0.0119366,0.0640564,0.040305,0.099407,0.145263,0.3505618,0.1882285,
61,0.0,0.0720887,0.0987603,0.0971069,0.0401445,0.1041813,0.2039019,0.2485716,0.1590573,
62,0.0,0.0714159,0.0658976,0.1117257,0.0269933,0.1010315,0.1925917,0.2205456,0.1690159,
63,0.0,0.0781981,0.0867795,0.0817495,0.0475489,0.0949659,0.2035659,0.1636664,0.1649072,
64,0.0,0.1414517,0.0692691,0.070999,0.0478147,0.0323572,0.1946795,0.1619969,0.1719125,
65,0.0,0.1444614,0.0557848,0.0747581,0.0230818,0.0602959,0.2005544,0.2091725,0.1790112,
66,0.0,0.1343405,0.0325954,0.0736758,0.0422711,0.1436416,0.1782306,0.1346144,0.1375802,
67,0.0,0.0684873,0.0290716,0.0649226,0.0555362,0.1165844,0.1372469,0.1220463,0.0607321,
68,0.0,0.0354714,0.0482065,0.0668859,0.0521616,0.0409729,0.089429,0.0828811,0.0507441,
69,0.0,0.0856256,0.0342188,0.0426524,0.0674973,0.0369886,0.0932115,0.0960542,0.0747556,
70,0.0,0.0678329,0.0475691,0.0580425,0.0267946,0.0426861,0.0774743,0.0884475,0.1046703,
71,0.0,0.0320066,0.116973,0.0542492,0.0478359,0.0265387,0.0405845,0.1265538,0.1825192,
72,0.0,0.0994861,0.0894705,0.1327548,0.1335092,0.1699286,0.0430951,0.3242848,0.1207934,
73,0.0,0.0596197,0.0966996,0.0975266,0.1170906,0.0740621,0.0231382,0.2477355,0.1875712,
74,0.0,0.0403743,0.0551794,0.0985716,0.1116285,0.0175253,0.0399392,0.16026,0.0967667,
75,0.0,0.0713474,0.060013,0.0936455,0.0973457,0.0447393,0.0267548,0.0921187,0.0771658,
76,0.0,0.0710247,0.0904587,0.104942,0.1192129,0.0500653,0.1016391,0.0665086,0.0518614,
77,0.0,0.0484836,0.0496845,0.092872,0.1066999,0.0449694,0.1356857,0.0543363,0.1078577,
78,0.0,0.0424538,0.0935676,0.0937137,0.1452997,0.036756,0.1519428,0.0514531,0.1250199,
79,0.0,0.0775478,0.115416,0.0766047,0.0874189,0.0868519,0.1964398,0.0482719,0.1874389,
