#Time_ps,0,10,20,30,50,100,300,500,1000,
1,1e-07,0.0819898,0.0335506,0.0277716,0.1563103,0.0620856,0.1073875,0.0551006,0.0244496,
2,1e-07,0.0844994,0.0406309,0.0634694,0.1296814,0.0994522,0.0944992,0.0404213,0.051475,
3,1e-07,0.0627528,0.0354187,0.0395807,0.0898975,0.0955919,0.0834012,0.0228575,0.0436376,
4,1e-07,0.0476557,0.0390794,0.0274558,0.0836776,0.0764119,0.0677498,0.0824074,0.0426438,
5,0.0,0.0520708,0.0468648,0.015895,0.0735157,0.0774206,0.0558549,0.0668148,0.0333006,
6,0.0,0.0236141,0.0614891,0.0346151,0.1027889,0.0307044,0.0292502,0.0728431,0.0746901,
7,0.0,0.0131891,0.0449325,0.0301076,0.1074054,0.0207868,0.0300616,0.0091787,0.0597495,
8,1e-07,0.0540142,0.0199995,0.036118,0.0737211,0.0333774,0.0496429,0.0391161,0.0397351,
9,1e-07,0.1070086,0.0591651,0.0624419,0.0402687,0.0667313,0.0451769,0.0491519,0.0585265,
10,1e-07,0.0582366,0.0439604,0.0547089,0.0751906,0.0501555,0.0358023,0.0273204,0.0806228,
11,1e-07,0.0793642,0.0478731,0.0410838,0.0792334,0.0148037,0.0216849,0.0526042,0.0778648,
12,1e-07,0.0511735,0.0462819,0.0276652,0.0329982,0.0355445,0.0206507,0.0769962,0.1142247,
13,1e-07,0.0508794,0.0290969,0.0178132,0.0443511,0.0483863,0.0253636,0.0489702,0.1178521,
14,1e-07,0.0727913,0.0383076,0.0153931,0.0493176,0.0633683,0.0501256,0.0484093,0.0828119,
15,1e-07,0.0483047,0.0286937,0.0292406,0.0233868,0.0521613,0.0407469,0.0531336,0.0652161,
16,1e-07,0.0371569,0.0115751,0.0357237,0.0522648,0.0318051,0.0488215,0.0194332,0.0654786,
17,1e-07,0.0360815,0.0238003,0.053369,0.0852384,0.0197582,0.0686973,0.0345272,0.0286796,
18,1e-07,0.0421552,0.0220993,0.0676979,0.0822888,0.0971011,0.0552006,0.0469698,0.0519972,
19,1e-07,0.0520097,0.0626678,0.0579011,0.0606592,0.1067195,0.0440894,0.0564718,0.0714198,
20,1e-07,0.059336,0.0360817,0.024284,0.0325234,0.1115334,0.0651593,0.0666931,0.0325491,
21,1e-07,0.0419196,0.0367473,0.0620206,0.0501102,0.1088198,0.128334,0.0814319,0.0617544,
22,1e-07,0.035481,0.019666,0.0796142,0.060488,0.1109108,0.1857269,0.0294724,0.0972666,
23,1e-07,0.0270465,0.0474824,0.0957053,0.1770188,0.114686,0.23603,0.0411481,0.18098,
24,1e-07,0.1066697,0.1201078,0.2359206,0.2153073,0.1220676,0.2235909,0.0969412,0.1187214,
25,1e-07,0.0477413,0.0525169,0.0946109,0.0581052,0.1175221,0.1096131,0.0899327,0.0560769,
26,1e-07,0.0529955,0.0380233,0.0814308,0.0381706,0.1195633,0.1214814,0.0964834,0.0454245,
27,1e-07,0.043591,0.0344003,0.0489778,0.0317989,0.0795165,0.0794227,0.0499008,0.0330462,
28,1e-07,0.0558065,0.0330543,0.0404242,0.0268921,0.0422517,0.0472326,0.0263216,0.0321157,
29,1e-07,0.0394935,0.0851115,0.0295562,0.0256556,0.0860673,0.0430987,0.0750246,0.0746733,
30,1e-07,0.0129826,0.0206982,0.0296388,0.0440295,0.0381627,0.0304187,0.0663171,0.0690918,
31,1e-07,0.0435278,0.016892,0.0614048,0.0533014,0.0444613,0.0620444,0.0544728,0.0787198,
32,1e-07,0.0367592,0.030405,0.0464976,0.0291743,0.0584113,0.0760249,0.0562964,0.0613725,
33,2e-07,0.05728,0.0227216,0.0511931,0.0300577,0.0898515,0.0979919,0.0510104,0.0887846,
